acctrefno,loan_group_no,loan_class1_no,application_id,customer_application_id,person_id,submit_dt,complete_dt,open_month,withdraw_dt,first_payment_dt,withdraw_reason,application_status,account_status,account_payment_method,mx_discount,balance_amt,loan_amt,principal_balance,min_amt,net_paid_amt,net_paid_amt_effective,scu_amt,net_funded_amt,payoff_type,fpr,fpd,pd,cpo,epo,dpd,dpd_bin,past_due_amt,past_due_amt_snapapp,past_due_amt_effective
493706,4,1,22090203R4WI,2521198816,2521198808,2022-09-02,2022-09-02,2022-09-01,NA,2022-11-10,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
439495,4,1,22042100M0TX,2300065313,2300065307,2022-04-21,2022-04-21,2022-04-01,NA,2022-07-03,"NA",COMPLETE,ACTIVE,MANUAL,456.46,1412.1896,1304.17,1304.17,279.63,0,0,1304.17,847.71,"NA",1,1,1,0,0,71,61-90,279.63,0,279.63
489402,4,1,22082306D1MO,2505533156,2505533150,2022-08-23,2022-08-23,2022-08-01,NA,2022-11-03,"NA",COMPLETE,ACTIVE,MANUAL,833,2380,2380,2380,0,0,0,2380,1547,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
452248,4,1,22052405KVSC,2354642088,2354642079,2022-05-24,2022-05-24,2022-05-01,NA,2022-08-05,"NA",COMPLETE,ACTIVE,ACH,437.5,1186.2845,1250,1181.62,104.4,104.4,125.28,1250,812.5,"NA",1,0,0,0,0,0,CURRENT,0,0,0
429177,4,1,22032805X7OK,2261427790,2261427784,2022-03-28,2022-03-28,2022-03-01,NA,2022-06-03,"NA",COMPLETE,ACTIVE,MANUAL,155.68,370.42862,1985,368.97,102.97,102.97,117.68,444.8,289.12,"NA",0,0,0,0,0,0,CURRENT,0,168.64,0
483878,4,1,22081000H8NY,2487264062,2487264055,2022-08-10,2022-08-10,2022-08-01,NA,2022-10-19,"NA",COMPLETE,ACTIVE,MANUAL,1750,5000,5000,5000,0,0,0,5000,3250,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
439475,4,1,22042100CYFL,2299456642,2299456636,2022-04-21,2022-04-21,2022-04-01,NA,2022-06-30,"NA",COMPLETE,PAID,MANUAL,600.67,0,NA,NA,28.58,1716.2,1716.2,1716.2,1106.26,CASH_PAYOFF,0,0,0,1,1,0,CURRENT,0,0,0
447159,4,1,22051102N4AR,2331729083,2331729077,2022-05-11,2022-05-11,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,MANUAL,401.36,1180.3551,1310,1136.64,133.98,38.28,38.28,1146.75,745.39,"NA",0,0,1,0,0,38,31-60,95.7,217.36,114.84
490018,4,1,220824081WAL,2507668874,2507668868,2022-08-24,2022-08-24,2022-08-01,NA,2022-11-04,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
490654,4,1,22082600TXFL,2510180722,2510180716,2022-08-26,2022-08-26,2022-08-01,NA,2022-11-11,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,226.27,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
457949,4,1,22060800GRTN,2379267700,2379267694,2022-06-08,2022-06-08,2022-06-01,NA,2022-08-19,"NA",COMPLETE,ACTIVE,MANUAL,219.24,648.6353,850,626.4,31.35,0,0,626.4,407.16,"NA",1,1,1,0,0,24,1-30,31.35,59.4,41.8
447840,4,1,22051207HGTX,2334214301,2334214295,2022-05-12,2022-05-12,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,CARD,344.4,994.7839,984,957.94,114.87,49.23,49.23,984,639.6,"NA",0,0,1,0,0,31,31-60,65.64,0,82.05
439331,4,1,22042006PHTX,2298988337,2298988330,2022-04-20,2022-04-20,2022-04-01,NA,2022-07-08,"NA",COMPLETE,ACTIVE,MANUAL,572.95,1494.44,1721,1478.4,273.9,273.9,273.9,1637,1064.05,"NA",0,0,0,0,0,0,CURRENT,0,387.85,0
466551,4,1,220628018STX,2413587188,2413587182,2022-06-28,2022-06-28,2022-06-01,NA,2022-09-07,"NA",COMPLETE,ACTIVE,MANUAL,496.12,1392.587,2723,1384.39,47.06,47.06,47.06,1417.48,921.36,"NA",0,0,0,0,0,0,CURRENT,0,67.17,0
435809,4,1,220412024BAL,2286163338,2286163332,2022-04-12,2022-04-12,2022-04-01,NA,2022-06-28,"NA",COMPLETE,ACTIVE,MANUAL,765.8,2091.1602,3565,2076.82,438.42,292.28,292.28,2188,1422.2,"NA",0,0,1,0,0,20,1-30,146.14,622.08,146.14
443176,4,1,2204300144FL,2314345716,2314345709,2022-04-30,2022-04-30,2022-04-01,NA,2022-07-08,"NA",COMPLETE,ACTIVE,MANUAL,118.65,306.50146,350,303.21,56.15,56.15,56.15,339,219.12,"NA",0,0,0,0,0,0,CURRENT,0,80.35,0
439529,4,1,22042101FKAL,2300376751,2300376745,2022-04-21,2022-04-21,2022-04-01,NA,2022-07-03,"NA",COMPLETE,ACTIVE,MANUAL,51.8,127.57122,351,126.32,31.74,31.74,31.74,148,96.2,"NA",0,0,0,0,0,0,CURRENT,0,45.6,0
441122,4,1,22042505RLMO,2307284137,2307284044,2022-04-25,2022-04-25,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,CARD,171.5,428.87744,490,427.19,81.05,81.05,97.26,490,318.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
458016,4,1,22060801J7TN,2380038479,2380038473,2022-06-08,2022-06-08,2022-06-01,NA,2022-08-19,"NA",COMPLETE,ACTIVE,MANUAL,188.65,558.1329,850,539,26.97,0,0,539,350.35,"NA",1,1,1,0,0,24,1-30,26.97,51.12,35.96
486225,4,1,22081509F9SC,2494430455,2494430441,2022-08-15,2022-08-15,2022-08-01,NA,2022-10-21,"NA",COMPLETE,ACTIVE,MANUAL,889,2540,2540,2540,0,0,0,2540,1651,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
436794,4,1,22041402FFTX,2289153516,2289153509,2022-04-14,2022-04-14,2022-04-01,NA,2022-07-03,"NA",COMPLETE,ACTIVE,MANUAL,73.85,183.13618,590,181.34,45.54,45.54,45.54,211,137.15,"NA",0,0,0,0,0,0,CURRENT,0,65.01,0
455358,4,1,2205230121MI,2352224703,2352224697,2022-05-23,2022-06-02,2022-06-01,NA,2022-08-12,"NA",COMPLETE,ACTIVE,MANUAL,532.49,1456.4198,2585.4,1450.69,101.44,101.44,126.8,1521.4,988.91,"NA",0,0,0,0,0,0,CURRENT,0,180.25,0
457845,4,1,22060707JFAL,2378675828,2378675822,2022-06-07,2022-06-07,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,279.3,827.11346,850,798,26.73,0,0,798,518.7,"NA",1,1,1,0,0,17,1-30,26.73,75.64,53.46
425442,4,1,22031900DVVA,2246367758,2246367496,2022-03-19,2022-03-19,2022-03-01,NA,2022-05-27,"NA",COMPLETE,ACTIVE,MANUAL,95.2,228.55045,3241,226.09,72.08,72.08,72.08,272,176.8,"NA",0,0,0,0,0,0,CURRENT,0,103.12,0
452399,4,1,22052408CMSC,2354972687,2354972681,2022-05-24,2022-05-24,2022-05-01,NA,2022-08-01,"NA",COMPLETE,ACTIVE,ACH,359.45,1005.1677,1027,993.41,146.16,73.08,73.08,1027,663.96,"NA",1,0,1,0,0,11,1-30,73.08,0,73.08
480664,4,1,220802066QTX,2474880487,2474880481,2022-08-02,2022-08-02,2022-08-01,NA,2022-10-30,"NA",COMPLETE,ACTIVE,MANUAL,265.16,757.6,757.6,757.6,0,0,0,757.6,492.44,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
439010,4,1,220420011XMO,2298445509,2298445503,2022-04-20,2022-04-20,2022-04-01,NA,2022-07-08,"NA",COMPLETE,ACTIVE,CARD,588,1820.8047,1680,1680,281.1,0,0,1680,1092,"NA",1,1,1,0,0,66,61-90,281.1,0,281.1
466400,4,1,22062708B9FL,2412214677,2412214668,2022-06-27,2022-06-27,2022-06-01,NA,2022-09-09,"NA",COMPLETE,ACTIVE,MANUAL,68.7,193.01424,296.95,192.25,0,0,6.54,196.28,126.54,"NA",NA,NA,NA,0,0,0,CURRENT,NA,9.31,0
471713,4,1,22071106Y3FL,2437294689,2437294683,2022-07-11,2022-07-11,2022-07-01,NA,2022-09-30,"NA",COMPLETE,ACTIVE,MANUAL,454.3,1301.8396,5000,1298,0,0,0,1298,826.2,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
493596,4,1,220902015LOK,2520984531,2520984524,2022-09-02,2022-09-02,2022-09-01,NA,2022-11-11,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
443747,4,1,220502051QIN,2317207731,2317207724,2022-05-02,2022-05-02,2022-05-01,NA,2022-07-08,"NA",COMPLETE,ACTIVE,MANUAL,345.02,244.94238000000001,1720,243.98,180.07,747.33,763.7,985.76,640.74,"NA",0,0,0,0,0,0,CURRENT,0,233.6,0
474364,4,1,22071801HHTX,2448662618,2448662612,2022-07-18,2022-07-18,2022-07-01,NA,2022-09-23,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
454828,4,1,22060100L4MN,2368084480,2368084474,2022-06-01,2022-06-01,2022-06-01,NA,2022-08-18,"NA",COMPLETE,ACTIVE,MANUAL,579.53,1614.208,2374,1595.33,110.7,110.7,110.7,1655.8,1076.27,"NA",0,0,0,0,0,0,CURRENT,0,156.92,0
435585,4,1,2204110761OK,2285436065,2285436059,2022-04-11,2022-04-11,2022-04-01,NA,2022-06-23,"NA",COMPLETE,ACTIVE,MANUAL,1271.22,3468.3562,3810,3359.05,728.04,485.36,485.36,3632.05,2360.83,"NA",0,0,1,0,0,25,1-30,242.68,1032.72,242.68
435382,4,1,22041103HYWI,2285078061,2285078055,2022-04-11,2022-04-11,2022-04-01,NA,2022-06-22,"NA",COMPLETE,ACTIVE,MANUAL,161,408.27438,460,403.5,91.74,91.74,91.74,460,299,"NA",0,0,0,0,0,0,CURRENT,0,0,0
496277,4,1,22090903XCWI,2533390677,2533390671,2022-09-09,2022-09-09,2022-09-01,NA,2022-11-24,"NA",COMPLETE,ACTIVE,MANUAL,514.85,1471,1471,1471,0,0,0,1471,956.15,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
442014,4,1,220427067XKY,2310427373,2310427367,2022-04-27,2022-04-27,2022-04-01,NA,2022-07-15,"NA",COMPLETE,ACTIVE,MANUAL,468.81,1243.9507,3468,1209.36,192.58,192.58,192.58,1339.45,870.64,"NA",0,0,0,0,0,0,CURRENT,0,275.04,0
493579,4,1,22090200X4IN,2520906871,2417615637,2022-09-02,2022-09-02,2022-09-01,NA,2022-11-18,"NA",COMPLETE,ACTIVE,MANUAL,346.13,988.95,988.95,988.95,0,0,0,988.95,642.82,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
436930,4,1,220414054DIN,2289425306,2289425268,2022-04-14,2022-04-14,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,67.2,169.86267,250,169.19,32.1,32.1,38.52,192,124.8,"NA",0,0,0,0,0,0,CURRENT,0,54.6,0
472586,4,1,22071304TZTX,2440232621,2245193202,2022-07-13,2022-07-13,2022-07-01,NA,2022-09-29,"NA",COMPLETE,ACTIVE,MANUAL,747.79,2138.6367,2136.53,2136.53,0,0,0,2136.53,1388.74,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
477528,4,1,22072600TDTN,2462366521,2462366445,2022-07-26,2022-07-26,2022-07-01,NA,2022-10-14,"NA",COMPLETE,ACTIVE,MANUAL,245,700,700,700,0,0,0,700,455,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
448890,4,1,220516020STX,2340634952,2340634946,2022-05-16,2022-05-16,2022-05-01,NA,2022-07-30,"NA",COMPLETE,ACTIVE,CARD,902.48,2632.7705,2578.5,2520.91,279.54,93.18,93.18,2578.5,1676.02,"NA",0,0,1,0,0,28,1-30,186.36,0,186.36
455147,4,1,220601070HAL,2368819985,2368819975,2022-06-01,2022-06-01,2022-06-01,NA,2022-08-27,"NA",COMPLETE,ACTIVE,MANUAL,92.66,275.9752,2995.25,264.75,19.17,0,0,264.75,172.09,"NA",1,1,1,0,0,16,1-30,19.17,27.19,19.17
433348,4,1,22040603WVSC,2275859629,2275859623,2022-04-06,2022-04-06,2022-04-01,NA,2022-06-24,"NA",COMPLETE,ACTIVE,ACH,542.99,1648.9854,1551.4,1527.02,311.46,51.91,51.91,1551.4,1008.41,"NA",0,0,1,0,0,66,61-90,259.55,0,259.55
481970,4,1,22080503JCFL,2480272739,2480272733,2022-08-05,2022-08-05,2022-08-01,NA,2022-10-11,"NA",COMPLETE,ACTIVE,MANUAL,682.15,1949,1949,1949,0,0,0,1949,1260.03,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
474989,4,1,2207190751FL,2450404881,338183456,2022-07-19,2022-07-19,2022-07-01,NA,2022-09-30,"NA",COMPLETE,ACTIVE,MANUAL,1750,5000,5000,5000,0,0,0,5000,3232.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
477388,4,1,2207250835FL,2460978173,2460978167,2022-07-25,2022-07-25,2022-07-01,NA,2022-10-07,"NA",COMPLETE,ACTIVE,MANUAL,168,480,480,480,0,0,0,480,310.32,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
441956,4,1,2204270501IN,2310290822,2310290812,2022-04-27,2022-04-27,2022-04-01,NA,2022-07-03,"NA",COMPLETE,ACTIVE,MANUAL,752.68,1842.9292,3430,1824.93,458.4,458.4,458.4,2150.5,1397.82,"NA",0,0,0,0,0,0,CURRENT,0,662.37,0
487001,4,1,22081704ZHFL,2496865649,2496865640,2022-08-17,2022-08-17,2022-08-01,NA,2022-11-02,"NA",COMPLETE,ACTIVE,MANUAL,479.5,1370,1370,1370,0,0,0,1370,885.7,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
462083,4,1,22061700YTNY,2394813697,2394813689,2022-06-17,2022-06-17,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,91.35,264.08908,261,261,7.54,0,0,261,169.65,"NA",1,1,1,0,0,17,1-30,7.54,0,11.31
432475,4,1,22040406SFFL,2273031163,2273031157,2022-04-04,2022-04-04,2022-04-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,ACH,122.5,301.11813,350,299.93,69.9,69.9,81.55,350,226.27,"NA",0,0,0,0,0,0,CURRENT,0,0,0
447112,4,1,22051101GVMI,2331626985,2331626979,2022-05-11,2022-05-11,2022-05-01,NA,2022-07-29,"NA",COMPLETE,ACTIVE,MANUAL,95.76,253.73857,450,252.74,27.48,27.48,36.64,273.6,177.84,"NA",0,0,0,0,0,0,CURRENT,0,51.88,0
465126,4,1,22062400S1KY,2406207951,2406207945,2022-06-24,2022-06-24,2022-06-01,NA,2022-09-01,"NA",COMPLETE,ACTIVE,MANUAL,122.5,356.9022,350,350,11.6,0,0,350,227.5,"NA",1,1,1,0,0,11,1-30,11.6,0,11.6
458979,4,1,2206100088SC,2382249366,2382249360,2022-06-10,2022-06-10,2022-06-01,NA,2022-08-16,"NA",COMPLETE,ACTIVE,MANUAL,79.22,218.72687,850,215.74,14.98,14.98,14.98,226.35,147.13,"NA",0,0,0,0,0,0,CURRENT,0,21.46,0
450636,4,1,22052000WRTN,2346942280,2346942274,2022-05-20,2022-05-20,2022-05-01,NA,2022-08-11,"NA",COMPLETE,ACTIVE,MANUAL,274.93,713.42255,797,712.01,56.66,56.66,113.32,785.5,510.57,"NA",0,0,0,0,0,0,CURRENT,0,161.3,0
442704,4,1,22042901BQLA,2313141297,2313141291,2022-04-29,2022-04-29,2022-04-01,NA,2022-08-03,"NA",COMPLETE,ACTIVE,MANUAL,498.05,1320.1084,1814,1302.13,207.86,207.86,207.86,1423,924.95,"NA",0,0,0,0,0,0,CURRENT,0,292.2,0
460561,4,1,22061400D0FL,2389504996,2389504990,2022-06-14,2022-06-14,2022-06-01,NA,2022-09-02,"NA",COMPLETE,ACTIVE,MANUAL,274.26,806.77954,850,783.6,26.25,0,0,783.6,506.36,"NA",1,1,1,0,0,10,1-30,26.25,37.14,26.25
447146,4,1,22051102GMMS,2331714988,2331714979,2022-05-11,2022-05-11,2022-05-01,NA,2022-07-27,"NA",COMPLETE,ACTIVE,ACH,655.13,1715.0168,1871.8,1686.74,268.6,268.6,268.6,1871.8,1216.67,"NA",0,0,0,0,0,0,CURRENT,0,0,0
450905,4,1,22052006F4TX,2347564029,1407534715,2022-05-20,2022-05-20,2022-05-01,NA,2022-08-11,"NA",COMPLETE,ACTIVE,MANUAL,86.8,225.24095,250,224.79,17.89,17.89,35.78,248,161.2,"NA",0,0,0,0,0,0,CURRENT,0,50.94,0
466165,4,1,22062702Q4TX,2411680994,624113397,2022-06-27,2022-06-27,2022-06-01,NA,2022-09-08,"NA",COMPLETE,ACTIVE,MANUAL,118.23,319.2431,350,317.67,24.12,24.12,24.12,337.8,219.57,"NA",0,0,0,0,0,0,CURRENT,0,34.69,0
483464,4,1,22080903LZWI,2486196557,2486196551,2022-08-09,2022-08-09,2022-08-01,NA,2022-10-20,"NA",COMPLETE,ACTIVE,MANUAL,1750,5000,5000,5000,0,0,0,5000,3250,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
432076,4,1,22033006CPOK,2265323330,2265323324,2022-03-30,2022-03-30,2022-03-01,NA,2022-06-28,"NA",COMPLETE,ACTIVE,CARD,959,2412.686,2740,2375.21,596.97,596.97,596.97,2740,1781,"NA",0,0,0,0,0,0,CURRENT,0,0,0
435520,4,1,2204110680FL,2285348389,2285348382,2022-04-11,2022-04-11,2022-04-01,NA,2022-06-20,"NA",COMPLETE,ACTIVE,MANUAL,172.9,539.7872,2946,494,98.34,0,0,494,310.79,"NA",1,1,1,0,0,84,61-90,98.34,163.87,114.73
487322,4,1,220818012ZAL,2498512061,2370039908,2022-08-18,2022-08-18,2022-08-01,NA,2022-11-03,"NA",COMPLETE,ACTIVE,MANUAL,210,600,600,600,0,0,0,600,390,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
460102,4,1,2206130194IN,2388469989,2388469983,2022-06-13,2022-06-13,2022-06-01,NA,2022-08-19,"NA",COMPLETE,ACTIVE,MANUAL,622.3,1713.191,1778,1706.46,88.59,88.59,118.12,1778,1155.7,"NA",0,0,0,0,0,0,CURRENT,0,0,0
453220,4,1,22052606DCIN,2358646909,2358646903,2022-05-26,2022-05-26,2022-05-01,NA,2022-08-03,"NA",COMPLETE,ACTIVE,CARD,243.95,660.1203,697,651.76,69.3,69.3,69.3,697,453.05,"NA",0,0,0,0,0,0,CURRENT,0,0,0
468094,4,1,22070101DSTX,2419693403,2419693397,2022-07-01,2022-07-01,2022-07-01,NA,2022-09-09,"NA",COMPLETE,ACTIVE,MANUAL,122.5,354.48642,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,3,1-30,NA,0,11.61
426998,4,1,22032302GLFL,2253484378,2253484372,2022-03-23,2022-03-23,2022-03-01,NA,2022-06-10,"NA",COMPLETE,ACTIVE,MANUAL,166.25,527.92505,570,475,111.23,0,0,475,306.75,"NA",1,1,1,0,0,94,90+,111.23,157.57,111.23
463624,4,1,22062101WMFL,2401260916,2401260910,2022-06-21,2022-06-21,2022-06-01,NA,2022-09-01,"NA",COMPLETE,ACTIVE,MANUAL,297.5,838.8187,850,824.19,28.25,30,30,850,549.52,"NA",0,0,0,0,0,0,CURRENT,0,0,0
495706,4,1,22090802S7OK,2531157572,2531157566,2022-09-08,2022-09-08,2022-09-01,NA,2022-11-24,"NA",COMPLETE,ACTIVE,MANUAL,166.25,475,475,475,0,0,0,475,308.75,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
423239,4,1,2203140504AL,2238790690,2238790647,2022-03-14,2022-03-14,2022-03-01,NA,2022-05-20,"NA",COMPLETE,ACTIVE,CARD,906.68,2902.125,2590.5,2590.5,685.36,0,0,2590.5,1683.82,"NA",1,1,1,0,0,115,90+,685.36,0,771.03
487533,4,1,22081806DXTX,2499070411,2499070398,2022-08-18,2022-08-18,2022-08-01,NA,2022-10-28,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
449310,4,1,22051701CPTN,2342590950,2342590944,2022-05-17,2022-05-17,2022-05-01,NA,2022-07-29,"NA",COMPLETE,ACTIVE,MANUAL,250.74,672.73987,716.4,670.09,71.82,71.82,83.79,716.4,465.66,"NA",0,0,0,0,0,0,CURRENT,0,0,0
448864,4,1,22051601DGFL,2340564956,2340564948,2022-05-16,2022-05-16,2022-05-01,NA,2022-07-26,"NA",COMPLETE,ACTIVE,MANUAL,114.1,306.50864,326,304.4,38.01,38.01,38.01,326,210.76,"NA",0,0,0,0,0,0,CURRENT,0,0,0
435264,4,1,22041100W8TN,2284770157,2284770151,2022-04-11,2022-04-11,2022-04-01,NA,2022-06-20,"NA",COMPLETE,ACTIVE,MANUAL,95.55,298.30344,350,273,54.36,0,0,273,177.45,"NA",1,1,1,0,0,84,61-90,54.36,90.58,63.42
432061,4,1,22033104V2TN,2267047819,2267047813,2022-03-31,2022-03-31,2022-03-01,NA,2022-07-03,"NA",COMPLETE,ACTIVE,CARD,1270.5,3730.6638,3630,3483.36,794.25,264.75,264.75,3630,2359.5,"NA",0,0,1,0,0,40,31-60,529.5,0,529.5
432371,4,1,22040100LFIN,2268662968,2268662962,2022-04-01,2022-04-01,2022-04-01,NA,2022-06-10,"NA",COMPLETE,ACTIVE,CARD,140,345.7839,400,344.42,92.89,79.62,92.89,400,260,"NA",0,0,1,0,0,0,CURRENT,13.27,0,0
471038,4,1,22070900P3SC,2433354995,2433354988,2022-07-09,2022-07-09,2022-07-01,NA,2022-09-20,"NA",COMPLETE,ACTIVE,MANUAL,271.32,779.02185,775.2,775.2,0,0,0,775.2,503.88,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
439693,4,1,220418024FTN,2295474389,2295474383,2022-04-18,2022-04-21,2022-04-01,NA,2022-07-08,"NA",COMPLETE,ACTIVE,MANUAL,70,216.56526,350,200,33.45,0,0,200,130,"NA",1,1,1,0,0,66,61-90,33.45,47.4,33.45
423088,4,1,220314013GAL,2238386163,2238386157,2022-03-14,2022-03-14,2022-03-01,NA,2022-05-25,"NA",COMPLETE,ACTIVE,CARD,573.3,1410.8445,1638,1402.54,437.44,410.1,410.1,1638,1064.7,"NA",0,0,1,0,0,5,1-30,27.34,0,27.34
447558,4,1,22051201V6AL,2333531788,2333531782,2022-05-12,2022-05-12,2022-05-01,NA,2022-07-21,"NA",COMPLETE,ACTIVE,ACH,523.92,1387.0625,1496.9,1370.84,198.6,198.6,198.6,1496.9,972.98,"NA",0,0,0,0,0,0,CURRENT,0,0,0
443773,4,1,22050205LGFL,2317261190,925318107,2022-05-02,2022-05-02,2022-05-01,NA,2022-07-15,"NA",COMPLETE,ACTIVE,MANUAL,345.8,1059.1162,1120,988,131.6,0,0,988,638.28,"NA",1,1,1,0,0,59,31-60,131.6,234.1,164.5
438872,4,1,22041907F2MS,2297913677,883440554,2022-04-19,2022-04-19,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,42.56,131.91148,350,121.6,20.25,0,0,121.6,79.04,"NA",1,1,1,0,0,73,61-90,20.25,34.62,24.3
428533,4,1,220326023VTX,2258560104,2258560098,2022-03-26,2022-03-26,2022-03-01,NA,2022-06-03,"NA",COMPLETE,ACTIVE,MANUAL,114.1,315.91,462,298.26,75.6,43.2,43.2,326,211.9,"NA",0,0,1,0,0,45,31-60,32.4,123.6,43.2
457990,4,1,2206080146MI,2380001620,2380001614,2022-06-08,2022-06-08,2022-06-01,NA,2022-09-03,"NA",COMPLETE,ACTIVE,MANUAL,293.48,868.2642,850,838.5,60.69,0,0,838.5,545.02,"NA",1,1,1,0,0,9,1-30,60.69,86.09,60.69
466236,4,1,2206270529NY,2411904568,2411904560,2022-06-27,2022-06-27,2022-06-01,NA,2022-09-09,"NA",COMPLETE,ACTIVE,MANUAL,119.98,335.4306,350,334.84,0,0,9.91,342.8,222.82,"NA",NA,NA,NA,0,0,0,CURRENT,NA,16.25,0
476110,4,1,22072200TSTN,2456053629,2456053623,2022-07-22,2022-07-22,2022-07-01,NA,2022-10-13,"NA",COMPLETE,ACTIVE,MANUAL,209.65,599,599,599,0,0,0,599,389.35,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
457535,4,1,22060702JFTX,2378179990,2378179983,2022-06-07,2022-06-07,2022-06-01,NA,2022-08-15,"NA",COMPLETE,ACTIVE,MANUAL,531.65,1421.8286,2237,1420.42,100.68,100.68,151.02,1519,987.35,"NA",0,0,0,0,0,0,CURRENT,0,215.94,0
431951,4,1,22040401S4TN,2272538346,2272538340,2022-04-04,2022-04-04,2022-04-01,NA,2022-06-23,"NA",COMPLETE,ACTIVE,MANUAL,551.92,1733.9415,2750,1576.9,316.92,0,0,1576.9,1024.98,"NA",1,1,1,0,0,81,61-90,316.92,448.38,316.92
467969,4,1,22063008W8KY,2418394533,2418394527,2022-06-30,2022-06-30,2022-06-01,NA,2022-09-16,"NA",COMPLETE,ACTIVE,MANUAL,82.25,238.24403,250,235,0,0,0,235,152.75,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
437081,4,1,22040102S2KY,2268923027,2268923019,2022-04-01,2022-04-14,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,40.6,100.680405,294.5,99.5,24.99,24.99,24.99,116,75.4,"NA",0,0,0,0,0,0,CURRENT,0,35.73,0
435611,4,1,22041107J5OK,2285466557,2285466551,2022-04-11,2022-04-11,2022-04-01,NA,2022-06-22,"NA",COMPLETE,ACTIVE,CARD,122.5,322.37692,350,316.14,70.08,58.4,58.4,350,227.5,"NA",0,0,1,0,0,12,1-30,11.68,0,11.68
489794,4,1,22082403NTAL,2507284955,2507284948,2022-08-24,2022-08-24,2022-08-01,NA,2022-11-04,"NA",COMPLETE,ACTIVE,MANUAL,311.5,890,890,890,0,0,0,890,578.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
471090,4,1,2207090272MN,2433545842,2433545836,2022-07-09,2022-07-09,2022-07-01,NA,2022-09-16,"NA",COMPLETE,ACTIVE,MANUAL,52.15,149.73459,435,149,0,0,0,149,96.85,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
477750,4,1,2207260654FL,2462893187,56160198,2022-07-26,2022-07-26,2022-07-01,NA,2022-10-14,"NA",COMPLETE,ACTIVE,MANUAL,268.1,766,766,766,0,0,0,766,495.22,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
455970,4,1,220520020NOK,2347049781,2347049770,2022-05-20,2022-06-03,2022-06-01,NA,2022-08-12,"NA",COMPLETE,ACTIVE,MANUAL,297.5,827.3106,850,824.06,56.38,28.19,56.38,850,552.5,"NA",0,0,1,0,0,3,1-30,28.19,0,28.19
460201,4,1,22041904Y7FL,2297689628,2297689620,2022-04-19,2022-06-13,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,757.54,2085.4634,2210,2077.27,72.07,72.07,144.14,2164.4,1399.12,"NA",0,0,0,0,0,0,CURRENT,0,205.12,0
